n,m,p,it,diff
75,856,0.7,20,0
75,856,0.7,21,0
75,856,0.7,22,0
75,856,0.7,23,0
75,856,0.7,24,0
75,856,0.7,25,0
75,856,0.7,26,0
75,856,0.7,27,0
75,856,0.7,28,0
75,856,0.7,29,0
75,856,0.7,30,0
75,856,0.7,31,0
75,856,0.7,32,0
75,856,0.7,33,0
75,856,0.7,34,0
75,856,0.7,35,0
75,856,0.7,36,0
75,856,0.7,37,0
75,856,0.7,38,0
75,856,0.7,39,0
75,856,0.7,40,0
75,856,0.7,41,0
75,856,0.7,42,0
75,856,0.7,43,0
75,856,0.7,44,0
75,856,0.7,45,0
75,856,0.7,46,6
75,856,0.7,47,0
75,856,0.7,48,0
75,856,0.7,49,0
75,856,0.7,50,0
75,856,0.8,1,31
75,856,0.8,2,39
75,856,0.8,3,6
75,856,0.8,4,15
75,856,0.8,5,15
75,856,0.8,6,6
75,856,0.8,7,0
75,856,0.8,8,0
75,856,0.8,9,6
75,856,0.8,10,0
75,856,0.8,11,0
75,856,0.8,12,11
75,856,0.8,13,0
75,856,0.8,14,6
75,856,0.8,15,6
75,856,0.8,16,0
75,856,0.8,17,0
75,856,0.8,18,0
75,856,0.8,19,0
75,856,0.8,20,0
75,856,0.8,21,0
75,856,0.8,22,0
75,856,0.8,23,0
75,856,0.8,24,0
75,856,0.8,25,0
75,856,0.8,26,0
75,856,0.8,27,0
75,856,0.8,28,0
75,856,0.8,29,0
75,856,0.8,30,0
75,856,0.8,31,0
75,856,0.8,32,0
75,856,0.8,33,0
75,856,0.8,34,0
75,856,0.8,35,0
75,856,0.8,36,0
75,856,0.8,37,0
75,856,0.8,38,0
75,856,0.8,39,0
75,856,0.8,40,0
75,856,0.8,41,0
75,856,0.8,42,0
75,856,0.8,43,0
75,856,0.8,44,0
75,856,0.8,45,0
75,856,0.8,46,0
75,856,0.8,47,0
75,856,0.8,48,0
75,856,0.8,49,0
75,856,0.8,50,0
75,856,0.9,1,26
75,856,0.9,2,0
75,856,0.9,3,11
75,856,0.9,4,22
75,856,0.9,5,21
75,856,0.9,6,0
75,856,0.9,7,14
75,856,0.9,8,14
75,856,0.9,9,0
75,856,0.9,10,0
75,856,0.9,11,0
75,856,0.9,12,0
75,856,0.9,13,0
75,856,0.9,14,0
75,856,0.9,15,0
75,856,0.9,16,0
75,856,0.9,17,0
75,856,0.9,18,0
75,856,0.9,19,0
75,856,0.9,20,0
75,856,0.9,21,11
75,856,0.9,22,0
75,856,0.9,23,6
75,856,0.9,24,0
75,856,0.9,25,0
75,856,0.9,26,0
75,856,0.9,27,0
75,856,0.9,28,0
75,856,0.9,29,0
75,856,0.9,30,0
75,856,0.9,31,0
75,856,0.9,32,0
75,856,0.9,33,0
75,856,0.9,34,0
75,856,0.9,35,0
75,856,0.9,36,0
75,856,0.9,37,0
75,856,0.9,38,0
75,856,0.9,39,0
75,856,0.9,40,0
75,856,0.9,41,0
75,856,0.9,42,0
75,856,0.9,43,0
75,856,0.9,44,0
75,856,0.9,45,0
75,856,0.9,46,0
75,856,0.9,47,0
75,856,0.9,48,0
75,856,0.9,49,0
75,856,0.9,50,0
75,856,1.0,1,21
75,856,1.0,2,0
75,856,1.0,3,0
75,856,1.0,4,6
75,856,1.0,5,0
75,856,1.0,6,15
75,856,1.0,7,0
75,856,1.0,8,6
75,856,1.0,9,0
75,856,1.0,10,6
75,856,1.0,11,11
75,856,1.0,12,0
75,856,1.0,13,6
75,856,1.0,14,0
75,856,1.0,15,6
75,856,1.0,16,0
75,856,1.0,17,0
75,856,1.0,18,0
75,856,1.0,19,0
75,856,1.0,20,0
75,856,1.0,21,0
75,856,1.0,22,0
75,856,1.0,23,0
75,856,1.0,24,0
75,856,1.0,25,0
75,856,1.0,26,0
75,856,1.0,27,0
75,856,1.0,28,0
75,856,1.0,29,0
75,856,1.0,30,0
75,856,1.0,31,0
75,856,1.0,32,0
75,856,1.0,33,0
75,856,1.0,34,0
75,856,1.0,35,0
75,856,1.0,36,0
75,856,1.0,37,0
75,856,1.0,38,0
75,856,1.0,39,0
75,856,1.0,40,0
75,856,1.0,41,0
75,856,1.0,42,0
75,856,1.0,43,0
75,856,1.0,44,0
75,856,1.0,45,0
75,856,1.0,46,0
75,856,1.0,47,0
75,856,1.0,48,0
75,856,1.0,49,0
75,856,1.0,50,0
65,670,0.1,1,15
65,670,0.1,2,2
65,670,0.1,3,15
65,670,0.1,4,29
65,670,0.1,5,2
65,670,0.1,6,15
65,670,0.1,7,2
65,670,0.1,8,2
65,670,0.1,9,15
65,670,0.1,10,2
65,670,0.1,11,2
65,670,0.1,12,2
65,670,0.1,13,2
65,670,0.1,14,2
65,670,0.1,15,2
65,670,0.1,16,2
65,670,0.1,17,2
65,670,0.1,18,2
65,670,0.1,19,2
65,670,0.1,20,2
65,670,0.1,21,2
65,670,0.1,22,2
65,670,0.1,23,2
65,670,0.1,24,2
65,670,0.1,25,2
65,670,0.1,26,2
65,670,0.1,27,2
65,670,0.1,28,2
65,670,0.1,29,2
65,670,0.1,30,2
65,670,0.1,31,2
65,670,0.1,32,2
65,670,0.1,33,2
65,670,0.1,34,2
65,670,0.1,35,2
65,670,0.1,36,2
65,670,0.1,37,2
65,670,0.1,38,2
65,670,0.1,39,2
65,670,0.1,40,2
65,670,0.1,41,2
65,670,0.1,42,2
65,670,0.1,43,2
65,670,0.1,44,2
65,670,0.1,45,2
65,670,0.1,46,2
65,670,0.1,47,2
65,670,0.1,48,2
65,670,0.1,49,2
65,670,0.1,50,2
65,670,0.2,1,24
65,670,0.2,2,2
65,670,0.2,3,3
65,670,0.2,4,2
65,670,0.2,5,3
65,670,0.2,6,15
65,670,0.2,7,14
65,670,0.2,8,2
65,670,0.2,9,3
65,670,0.2,10,2
65,670,0.2,11,13
65,670,0.2,12,3
65,670,0.2,13,2
65,670,0.2,14,2
65,670,0.2,15,2
65,670,0.2,16,2
65,670,0.2,17,2
65,670,0.2,18,2
65,670,0.2,19,2
65,670,0.2,20,2
65,670,0.2,21,2
65,670,0.2,22,3
65,670,0.2,23,2
65,670,0.2,24,2
65,670,0.2,25,2
65,670,0.2,26,2
65,670,0.2,27,3
65,670,0.2,28,2
65,670,0.2,29,3
65,670,0.2,30,3
65,670,0.2,31,2
65,670,0.2,32,2
65,670,0.2,33,2
65,670,0.2,34,2
65,670,0.2,35,2
65,670,0.2,36,2
65,670,0.2,37,2
65,670,0.2,38,2
65,670,0.2,39,2
65,670,0.2,40,2
65,670,0.2,41,2
65,670,0.2,42,2
65,670,0.2,43,2
65,670,0.2,44,2
65,670,0.2,45,2
65,670,0.2,46,2
65,670,0.2,47,2
65,670,0.2,48,2
65,670,0.2,49,2
65,670,0.2,50,2
65,670,0.3,1,24
65,670,0.3,2,29
65,670,0.3,3,2
65,670,0.3,4,15
65,670,0.3,5,2
65,670,0.3,6,2
65,670,0.3,7,3
65,670,0.3,8,3
65,670,0.3,9,3
65,670,0.3,10,2
65,670,0.3,11,2
65,670,0.3,12,2
65,670,0.3,13,2
65,670,0.3,14,3
65,670,0.3,15,2
65,670,0.3,16,3
65,670,0.3,17,3
65,670,0.3,18,2
65,670,0.3,19,2
65,670,0.3,20,3
65,670,0.3,21,2
65,670,0.3,22,2
65,670,0.3,23,2
65,670,0.3,24,2
65,670,0.3,25,2
65,670,0.3,26,2
65,670,0.3,27,2
65,670,0.3,28,3
65,670,0.3,29,3
65,670,0.3,30,2
65,670,0.3,31,3
65,670,0.3,32,2
65,670,0.3,33,2
65,670,0.3,34,2
65,670,0.3,35,2
65,670,0.3,36,2
65,670,0.3,37,2
65,670,0.3,38,2
65,670,0.3,39,2
65,670,0.3,40,2
65,670,0.3,41,2
65,670,0.3,42,2
65,670,0.3,43,2
65,670,0.3,44,2
65,670,0.3,45,2
65,670,0.3,46,2
65,670,0.3,47,2
65,670,0.3,48,2
65,670,0.3,49,2
65,670,0.3,50,2
65,670,0.4,1,3
65,670,0.4,2,28
65,670,0.4,3,2
65,670,0.4,4,2
65,670,0.4,5,2
65,670,0.4,6,3
65,670,0.4,7,2
65,670,0.4,8,3
65,670,0.4,9,2
65,670,0.4,10,0
65,670,0.4,11,3
65,670,0.4,12,2
65,670,0.4,13,2
65,670,0.4,14,2
65,670,0.4,15,0
65,670,0.4,16,2
65,670,0.4,17,2
65,670,0.4,18,2
65,670,0.4,19,2
65,670,0.4,20,2
65,670,0.4,21,2
65,670,0.4,22,2
65,670,0.4,23,2
65,670,0.4,24,2
65,670,0.4,25,2
65,670,0.4,26,2
65,670,0.4,27,0
65,670,0.4,28,2
65,670,0.4,29,2
65,670,0.4,30,2
65,670,0.4,31,2
65,670,0.4,32,2
65,670,0.4,33,2
65,670,0.4,34,0
65,670,0.4,35,2
65,670,0.4,36,2
65,670,0.4,37,2
65,670,0.4,38,2
65,670,0.4,39,0
65,670,0.4,40,2
65,670,0.4,41,2
65,670,0.4,42,0
65,670,0.4,43,2
65,670,0.4,44,2
65,670,0.4,45,2
65,670,0.4,46,2
65,670,0.4,47,2
65,670,0.4,48,2
65,670,0.4,49,2
65,670,0.4,50,2
65,670,0.5,1,3
65,670,0.5,2,2
65,670,0.5,3,3
65,670,0.5,4,13
65,670,0.5,5,3
65,670,0.5,6,3
65,670,0.5,7,3
65,670,0.5,8,2
65,670,0.5,9,2
65,670,0.5,10,2
65,670,0.5,11,2
65,670,0.5,12,2
65,670,0.5,13,2
65,670,0.5,14,13
65,670,0.5,15,6
65,670,0.5,16,2
65,670,0.5,17,2
65,670,0.5,18,2
65,670,0.5,19,2
65,670,0.5,20,2
65,670,0.5,21,2
65,670,0.5,22,2
65,670,0.5,23,2
65,670,0.5,24,2
65,670,0.5,25,2
65,670,0.5,26,2
65,670,0.5,27,2
65,670,0.5,28,2
65,670,0.5,29,2
65,670,0.5,30,2
65,670,0.5,31,0
65,670,0.5,32,2
65,670,0.5,33,2
65,670,0.5,34,2
65,670,0.5,35,2
65,670,0.5,36,0
65,670,0.5,37,2
65,670,0.5,38,0
65,670,0.5,39,2
65,670,0.5,40,0
65,670,0.5,41,2
65,670,0.5,42,2
65,670,0.5,43,2
65,670,0.5,44,2
65,670,0.5,45,2
65,670,0.5,46,2
65,670,0.5,47,2
65,670,0.5,48,2
65,670,0.5,49,2
65,670,0.5,50,2
65,670,0.6,1,12
65,670,0.6,2,15
65,670,0.6,3,8
65,670,0.6,4,19
65,670,0.6,5,14
65,670,0.6,6,2
65,670,0.6,7,6
65,670,0.6,8,2
65,670,0.6,9,3
65,670,0.6,10,0
65,670,0.6,11,0
65,670,0.6,12,3
65,670,0.6,13,3
65,670,0.6,14,0
65,670,0.6,15,0
65,670,0.6,16,0
65,670,0.6,17,3
65,670,0.6,18,2
65,670,0.6,19,2
65,670,0.6,20,2
65,670,0.6,21,0
65,670,0.6,22,0
65,670,0.6,23,3
65,670,0.6,24,3
65,670,0.6,25,0
65,670,0.6,26,0
65,670,0.6,27,2
65,670,0.6,28,0
65,670,0.6,29,0
65,670,0.6,30,2
65,670,0.6,31,0
65,670,0.6,32,3
65,670,0.6,33,0
65,670,0.6,34,0
65,670,0.6,35,0
65,670,0.6,36,0
65,670,0.6,37,3
65,670,0.6,38,0
65,670,0.6,39,0
65,670,0.6,40,0
65,670,0.6,41,0
65,670,0.6,42,0
65,670,0.6,43,0
65,670,0.6,44,0
65,670,0.6,45,0
65,670,0.6,46,0
65,670,0.6,47,0
65,670,0.6,48,0
65,670,0.6,49,0
65,670,0.6,50,0
65,670,0.7,1,22
65,670,0.7,2,13
65,670,0.7,3,0
65,670,0.7,4,2
65,670,0.7,5,6
65,670,0.7,6,0
65,670,0.7,7,0
65,670,0.7,8,12
65,670,0.7,9,0
65,670,0.7,10,0
65,670,0.7,11,0
65,670,0.7,12,2
65,670,0.7,13,0
65,670,0.7,14,2
65,670,0.7,15,2
65,670,0.7,16,3
65,670,0.7,17,0
65,670,0.7,18,0
65,670,0.7,19,0
65,670,0.7,20,2
65,670,0.7,21,0
65,670,0.7,22,2
65,670,0.7,23,0
65,670,0.7,24,2
65,670,0.7,25,0
65,670,0.7,26,0
65,670,0.7,27,2
65,670,0.7,28,0
65,670,0.7,29,0
65,670,0.7,30,0
65,670,0.7,31,2
65,670,0.7,32,0
65,670,0.7,33,0
65,670,0.7,34,0
65,670,0.7,35,0
65,670,0.7,36,0
65,670,0.7,37,0
65,670,0.7,38,0
65,670,0.7,39,0
65,670,0.7,40,2
65,670,0.7,41,0
65,670,0.7,42,0
65,670,0.7,43,0
65,670,0.7,44,0
65,670,0.7,45,0
65,670,0.7,46,0
65,670,0.7,47,0
65,670,0.7,48,0
65,670,0.7,49,0
65,670,0.7,50,0
65,670,0.8,1,13
65,670,0.8,2,0
65,670,0.8,3,12
65,670,0.8,4,15
65,670,0.8,5,2
65,670,0.8,6,10
65,670,0.8,7,8
65,670,0.8,8,0
65,670,0.8,9,8
65,670,0.8,10,3
65,670,0.8,11,0
65,670,0.8,12,6
65,670,0.8,13,0
65,670,0.8,14,0
65,670,0.8,15,0
65,670,0.8,16,2
65,670,0.8,17,2
65,670,0.8,18,0
65,670,0.8,19,0
65,670,0.8,20,0
65,670,0.8,21,6
65,670,0.8,22,2
65,670,0.8,23,0
65,670,0.8,24,0
65,670,0.8,25,0
65,670,0.8,26,0
65,670,0.8,27,0
65,670,0.8,28,0
65,670,0.8,29,3
65,670,0.8,30,0
65,670,0.8,31,0
65,670,0.8,32,0
65,670,0.8,33,3
65,670,0.8,34,0
65,670,0.8,35,0
65,670,0.8,36,0
65,670,0.8,37,0
65,670,0.8,38,0
65,670,0.8,39,0
65,670,0.8,40,0
65,670,0.8,41,0
65,670,0.8,42,0
65,670,0.8,43,0
65,670,0.8,44,6
65,670,0.8,45,0
65,670,0.8,46,0
65,670,0.8,47,0
65,670,0.8,48,0
65,670,0.8,49,0
65,670,0.8,50,0
65,670,0.9,1,18
65,670,0.9,2,26
65,670,0.9,3,2
65,670,0.9,4,3
65,670,0.9,5,2
65,670,0.9,6,12
65,670,0.9,7,6
65,670,0.9,8,0
65,670,0.9,9,10
65,670,0.9,10,0
65,670,0.9,11,0
65,670,0.9,12,2
65,670,0.9,13,8
65,670,0.9,14,6
65,670,0.9,15,3
65,670,0.9,16,0
65,670,0.9,17,2
65,670,0.9,18,0
65,670,0.9,19,6
65,670,0.9,20,0
65,670,0.9,21,0
65,670,0.9,22,2
65,670,0.9,23,0
65,670,0.9,24,0
65,670,0.9,25,0
65,670,0.9,26,0
65,670,0.9,27,0
65,670,0.9,28,0
65,670,0.9,29,0
65,670,0.9,30,2
65,670,0.9,31,0
65,670,0.9,32,0
65,670,0.9,33,0
65,670,0.9,34,0
65,670,0.9,35,0
65,670,0.9,36,0
65,670,0.9,37,0
65,670,0.9,38,0
65,670,0.9,39,0
65,670,0.9,40,0
65,670,0.9,41,0
65,670,0.9,42,0
65,670,0.9,43,0
65,670,0.9,44,0
65,670,0.9,45,0
65,670,0.9,46,0
65,670,0.9,47,0
65,670,0.9,48,0
65,670,0.9,49,0
65,670,0.9,50,0
65,670,1.0,1,12
65,670,1.0,2,20
65,670,1.0,3,8
65,670,1.0,4,8
65,670,1.0,5,1
65,670,1.0,6,8
65,670,1.0,7,0
65,670,1.0,8,6
65,670,1.0,9,8
65,670,1.0,10,2
65,670,1.0,11,3
65,670,1.0,12,8
65,670,1.0,13,0
65,670,1.0,14,0
65,670,1.0,15,0
65,670,1.0,16,8
65,670,1.0,17,3
65,670,1.0,18,2
65,670,1.0,19,6
65,670,1.0,20,3
65,670,1.0,21,0
65,670,1.0,22,0
65,670,1.0,23,8
65,670,1.0,24,0
65,670,1.0,25,6
65,670,1.0,26,3
65,670,1.0,27,0
65,670,1.0,28,0
65,670,1.0,29,0
65,670,1.0,30,0
65,670,1.0,31,0
65,670,1.0,32,3
65,670,1.0,33,1
65,670,1.0,34,0
65,670,1.0,35,0
65,670,1.0,36,0
65,670,1.0,37,0
65,670,1.0,38,2
65,670,1.0,39,1
65,670,1.0,40,0
65,670,1.0,41,1
65,670,1.0,42,0
65,670,1.0,43,0
65,670,1.0,44,0
65,670,1.0,45,0
65,670,1.0,46,2
65,670,1.0,47,0
65,670,1.0,48,0
65,670,1.0,49,0
65,670,1.0,50,0
125,2426,0.1,1,35
125,2426,0.1,2,31
125,2426,0.1,3,60
125,2426,0.1,4,31
125,2426,0.1,5,31
125,2426,0.1,6,35
125,2426,0.1,7,31
125,2426,0.1,8,31
125,2426,0.1,9,31
125,2426,0.1,10,35
125,2426,0.1,11,53
125,2426,0.1,12,31
125,2426,0.1,13,31
125,2426,0.1,14,35
125,2426,0.1,15,31
125,2426,0.1,16,31
125,2426,0.1,17,31
125,2426,0.1,18,31
125,2426,0.1,19,31
125,2426,0.1,20,31
125,2426,0.1,21,31
125,2426,0.1,22,31
125,2426,0.1,23,31
125,2426,0.1,24,31
125,2426,0.1,25,31
125,2426,0.1,26,31
125,2426,0.1,27,31
125,2426,0.1,28,31
125,2426,0.1,29,31
125,2426,0.1,30,31
125,2426,0.1,31,31
125,2426,0.1,32,31
125,2426,0.1,33,31
125,2426,0.1,34,31
125,2426,0.1,35,31
125,2426,0.1,36,31
125,2426,0.1,37,31
125,2426,0.1,38,31
125,2426,0.1,39,31
125,2426,0.1,40,31
125,2426,0.1,41,31
125,2426,0.1,42,31
125,2426,0.1,43,31
125,2426,0.1,44,31
125,2426,0.1,45,31
125,2426,0.1,46,31
125,2426,0.1,47,31
125,2426,0.1,48,31
125,2426,0.1,49,31
125,2426,0.1,50,31
125,2426,0.2,1,51
125,2426,0.2,2,38
125,2426,0.2,3,38
125,2426,0.2,4,51
125,2426,0.2,5,51
125,2426,0.2,6,26
125,2426,0.2,7,31
125,2426,0.2,8,26
125,2426,0.2,9,26
125,2426,0.2,10,26
125,2426,0.2,11,31
125,2426,0.2,12,26
125,2426,0.2,13,26
125,2426,0.2,14,26
125,2426,0.2,15,26
125,2426,0.2,16,26
125,2426,0.2,17,26
125,2426,0.2,18,26
125,2426,0.2,19,26
125,2426,0.2,20,26
125,2426,0.2,21,26
125,2426,0.2,22,26
125,2426,0.2,23,26
125,2426,0.2,24,26
125,2426,0.2,25,26
125,2426,0.2,26,16
125,2426,0.2,27,26
125,2426,0.2,28,26
125,2426,0.2,29,26
125,2426,0.2,30,26
125,2426,0.2,31,26
125,2426,0.2,32,26
125,2426,0.2,33,26
125,2426,0.2,34,26
125,2426,0.2,35,26
125,2426,0.2,36,26
125,2426,0.2,37,26
125,2426,0.2,38,26
125,2426,0.2,39,26
125,2426,0.2,40,26
125,2426,0.2,41,26
125,2426,0.2,42,26
125,2426,0.2,43,26
125,2426,0.2,44,26
125,2426,0.2,45,26
125,2426,0.2,46,26
125,2426,0.2,47,26
125,2426,0.2,48,26
125,2426,0.2,49,26
125,2426,0.2,50,26
125,2426,0.3,1,27
125,2426,0.3,2,56
125,2426,0.3,3,41
125,2426,0.3,4,26
125,2426,0.3,5,38
125,2426,0.3,6,32
125,2426,0.3,7,26
125,2426,0.3,8,26
125,2426,0.3,9,26
125,2426,0.3,10,26
125,2426,0.3,11,26
125,2426,0.3,12,26
125,2426,0.3,13,26
125,2426,0.3,14,26
125,2426,0.3,15,26
125,2426,0.3,16,26
125,2426,0.3,17,26
125,2426,0.3,18,26
125,2426,0.3,19,26
125,2426,0.3,20,16
125,2426,0.3,21,26
125,2426,0.3,22,26
125,2426,0.3,23,16
125,2426,0.3,24,0
125,2426,0.3,25,26
125,2426,0.3,26,0
125,2426,0.3,27,26
125,2426,0.3,28,0
125,2426,0.3,29,26
125,2426,0.3,30,26
125,2426,0.3,31,16
125,2426,0.3,32,26
125,2426,0.3,33,26
125,2426,0.3,34,16
125,2426,0.3,35,26
125,2426,0.3,36,26
125,2426,0.3,37,26
125,2426,0.3,38,26
125,2426,0.3,39,16
125,2426,0.3,40,26
125,2426,0.3,41,26
125,2426,0.3,42,26
125,2426,0.3,43,26
125,2426,0.3,44,26
125,2426,0.3,45,26
125,2426,0.3,46,26
125,2426,0.3,47,26
125,2426,0.3,48,16
125,2426,0.3,49,0
125,2426,0.3,50,26
125,2426,0.4,1,112
125,2426,0.4,2,56
125,2426,0.4,3,31
125,2426,0.4,4,35
125,2426,0.4,5,27
125,2426,0.4,6,26
125,2426,0.4,7,31
125,2426,0.4,8,26
125,2426,0.4,9,48
125,2426,0.4,10,28
125,2426,0.4,11,32
125,2426,0.4,12,25
125,2426,0.4,13,26
125,2426,0.4,14,31
125,2426,0.4,15,26
125,2426,0.4,16,28
125,2426,0.4,17,0
125,2426,0.4,18,27
125,2426,0.4,19,28
125,2426,0.4,20,26
125,2426,0.4,21,28
125,2426,0.4,22,28
125,2426,0.4,23,26
125,2426,0.4,24,16
125,2426,0.4,25,0
125,2426,0.4,26,7
125,2426,0.4,27,27
125,2426,0.4,28,28
125,2426,0.4,29,27
125,2426,0.4,30,26
125,2426,0.4,31,0
125,2426,0.4,32,0
125,2426,0.4,33,0
125,2426,0.4,34,27
125,2426,0.4,35,0
125,2426,0.4,36,26
125,2426,0.4,37,0
125,2426,0.4,38,27
125,2426,0.4,39,7
125,2426,0.4,40,26
125,2426,0.4,41,0
125,2426,0.4,42,0
125,2426,0.4,43,16
125,2426,0.4,44,26
125,2426,0.4,45,26
125,2426,0.4,46,25
125,2426,0.4,47,0
125,2426,0.4,48,26
125,2426,0.4,49,16
125,2426,0.4,50,0
125,2426,0.5,1,55
125,2426,0.5,2,41
125,2426,0.5,3,57
125,2426,0.5,4,0
125,2426,0.5,5,16
125,2426,0.5,6,27
125,2426,0.5,7,25
125,2426,0.5,8,28
125,2426,0.5,9,16
125,2426,0.5,10,16
125,2426,0.5,11,16
125,2426,0.5,12,27
125,2426,0.5,13,27
125,2426,0.5,14,7
125,2426,0.5,15,27
125,2426,0.5,16,27
125,2426,0.5,17,16
125,2426,0.5,18,26
125,2426,0.5,19,0
125,2426,0.5,20,0
125,2426,0.5,21,0
125,2426,0.5,22,0
125,2426,0.5,23,26
125,2426,0.5,24,0
125,2426,0.5,25,27
125,2426,0.5,26,0
125,2426,0.5,27,27
125,2426,0.5,28,27
125,2426,0.5,29,0
125,2426,0.5,30,32
125,2426,0.5,31,16
125,2426,0.5,32,27
125,2426,0.5,33,25
125,2426,0.5,34,16
125,2426,0.5,35,16
125,2426,0.5,36,25
125,2426,0.5,37,27
125,2426,0.5,38,7
125,2426,0.5,39,0
125,2426,0.5,40,26
125,2426,0.5,41,0
125,2426,0.5,42,16
125,2426,0.5,43,26
125,2426,0.5,44,16
125,2426,0.5,45,7
125,2426,0.5,46,16
125,2426,0.5,47,26
125,2426,0.5,48,16
125,2426,0.5,49,16
125,2426,0.5,50,0
125,2426,0.6,1,68
125,2426,0.6,2,56
125,2426,0.6,3,40
125,2426,0.6,4,28
125,2426,0.6,5,41
125,2426,0.6,6,32
125,2426,0.6,7,38
125,2426,0.6,8,16
125,2426,0.6,9,32
125,2426,0.6,10,27
125,2426,0.6,11,28
125,2426,0.6,12,26
125,2426,0.6,13,31
125,2426,0.6,14,25
125,2426,0.6,15,27
125,2426,0.6,16,25
125,2426,0.6,17,25
125,2426,0.6,18,26
125,2426,0.6,19,28
125,2426,0.6,20,26
125,2426,0.6,21,25
125,2426,0.6,22,27
125,2426,0.6,23,16
125,2426,0.6,24,0
125,2426,0.6,25,0
125,2426,0.6,26,26
125,2426,0.6,27,25
125,2426,0.6,28,0
125,2426,0.6,29,27
125,2426,0.6,30,26
125,2426,0.6,31,0
125,2426,0.6,32,0
125,2426,0.6,33,0
125,2426,0.6,34,0
125,2426,0.6,35,0
125,2426,0.6,36,25
125,2426,0.6,37,16
125,2426,0.6,38,0
125,2426,0.6,39,26
125,2426,0.6,40,27
125,2426,0.6,41,0
125,2426,0.6,42,0
125,2426,0.6,43,26
125,2426,0.6,44,16
125,2426,0.6,45,27
125,2426,0.6,46,25
125,2426,0.6,47,0
125,2426,0.6,48,26
125,2426,0.6,49,0
125,2426,0.6,50,0
125,2426,0.7,1,56
125,2426,0.7,2,51
125,2426,0.7,3,68
125,2426,0.7,4,31
125,2426,0.7,5,57
125,2426,0.7,6,32
125,2426,0.7,7,27
125,2426,0.7,8,28
125,2426,0.7,9,26
125,2426,0.7,10,0
125,2426,0.7,11,0
125,2426,0.7,12,28
125,2426,0.7,13,27
125,2426,0.7,14,0
125,2426,0.7,15,26
125,2426,0.7,16,26
125,2426,0.7,17,16
125,2426,0.7,18,31
125,2426,0.7,19,28
125,2426,0.7,20,0
125,2426,0.7,21,27
125,2426,0.7,22,0
125,2426,0.7,23,27
125,2426,0.7,24,27
125,2426,0.7,25,7
125,2426,0.7,26,7
125,2426,0.7,27,16
125,2426,0.7,28,7
125,2426,0.7,29,0
125,2426,0.7,30,7
125,2426,0.7,31,0
125,2426,0.7,32,7
125,2426,0.7,33,0
125,2426,0.7,34,0
125,2426,0.7,35,0
125,2426,0.7,36,16
125,2426,0.7,37,7
125,2426,0.7,38,16
125,2426,0.7,39,26
125,2426,0.7,40,7
125,2426,0.7,41,0
125,2426,0.7,42,0
125,2426,0.7,43,7
125,2426,0.7,44,0
125,2426,0.7,45,7
125,2426,0.7,46,7
125,2426,0.7,47,0
125,2426,0.7,48,7
125,2426,0.7,49,16
125,2426,0.7,50,16
125,2426,0.8,1,28
125,2426,0.8,2,72
125,2426,0.8,3,50
125,2426,0.8,4,56
125,2426,0.8,5,35
125,2426,0.8,6,32
125,2426,0.8,7,28
125,2426,0.8,8,27
125,2426,0.8,9,27
125,2426,0.8,10,31
125,2426,0.8,11,28
125,2426,0.8,12,26
125,2426,0.8,13,0
125,2426,0.8,14,7
125,2426,0.8,15,37
125,2426,0.8,16,7
125,2426,0.8,17,26
125,2426,0.8,18,26
125,2426,0.8,19,31
125,2426,0.8,20,7
125,2426,0.8,21,27
125,2426,0.8,22,31
125,2426,0.8,23,26
125,2426,0.8,24,16
125,2426,0.8,25,7
125,2426,0.8,26,16
125,2426,0.8,27,7
125,2426,0.8,28,16
125,2426,0.8,29,27
125,2426,0.8,30,16
125,2426,0.8,31,26
125,2426,0.8,32,7
125,2426,0.8,33,16
125,2426,0.8,34,16
125,2426,0.8,35,7
125,2426,0.8,36,0
125,2426,0.8,37,28
125,2426,0.8,38,0
125,2426,0.8,39,16
125,2426,0.8,40,0
125,2426,0.8,41,0
125,2426,0.8,42,16
125,2426,0.8,43,16
125,2426,0.8,44,16
125,2426,0.8,45,16
125,2426,0.8,46,16
125,2426,0.8,47,7
125,2426,0.8,48,16
125,2426,0.8,49,0
125,2426,0.8,50,26
125,2426,0.9,1,26
125,2426,0.9,2,31
125,2426,0.9,3,31
125,2426,0.9,4,31
125,2426,0.9,5,28
125,2426,0.9,6,28
125,2426,0.9,7,60
125,2426,0.9,8,52
125,2426,0.9,9,37
125,2426,0.9,10,0
125,2426,0.9,11,31
125,2426,0.9,12,28
125,2426,0.9,13,29
125,2426,0.9,14,16
125,2426,0.9,15,27
125,2426,0.9,16,19
125,2426,0.9,17,16
125,2426,0.9,18,31
125,2426,0.9,19,26
125,2426,0.9,20,16
125,2426,0.9,21,0
125,2426,0.9,22,26
125,2426,0.9,23,19
125,2426,0.9,24,31
125,2426,0.9,25,19
125,2426,0.9,26,0
125,2426,0.9,27,16
125,2426,0.9,28,26
125,2426,0.9,29,0
125,2426,0.9,30,0
125,2426,0.9,31,16
125,2426,0.9,32,16
125,2426,0.9,33,16
125,2426,0.9,34,16
125,2426,0.9,35,26
125,2426,0.9,36,27
125,2426,0.9,37,16
125,2426,0.9,38,16
125,2426,0.9,39,0
125,2426,0.9,40,0
125,2426,0.9,41,0
125,2426,0.9,42,26
125,2426,0.9,43,16
125,2426,0.9,44,7
125,2426,0.9,45,26
125,2426,0.9,46,0
125,2426,0.9,47,16
