n,m,p,it,ns
36,630,0.8,1,25377982
36,630,0.8,1,25366528
36,630,0.8,1,25401030
36,630,0.8,1,25366319
36,630,0.8,1,25367017
36,630,0.8,1,25352630
36,630,0.8,1,25373303
36,630,0.8,1,25382452
36,630,0.8,1,25378890
36,630,0.8,1,25362687
36,630,0.8,1,25379379
36,630,0.8,1,25368624
36,630,0.8,1,25370230
36,630,0.8,1,25395373
36,630,0.8,1,25386223
36,630,0.8,1,25369811
36,630,0.8,1,25381683
36,630,0.8,1,25380775
36,630,0.8,1,25384896
36,630,0.8,1,25392440
36,630,0.8,1,25358218
36,630,0.8,1,25359334
36,630,0.8,1,25370719
36,630,0.8,1,25388179
36,630,0.8,1,25393836
36,630,0.8,1,25366179
36,630,0.8,1,25381614
36,630,0.8,1,25395931
36,630,0.8,1,25361639
36,630,0.8,1,25371487
36,630,0.8,1,25395862
36,630,0.8,1,25367576
36,630,0.8,1,25386084
36,630,0.8,1,25377004
36,630,0.8,1,25428478
36,630,0.8,1,25364223
36,630,0.8,1,25412553
36,630,0.8,1,25374071
36,630,0.8,1,25388318
36,630,0.8,1,25384268
36,630,0.8,1,25373792
36,630,0.8,1,25366528
36,630,0.8,1,25386852
36,630,0.8,1,25376864
36,630,0.8,1,25367437
36,630,0.8,1,25388528
36,630,0.8,1,25377214
36,630,0.8,1,25364852
36,630,0.8,2,50856885
36,630,0.8,2,50747514
36,630,0.8,2,50730822
36,630,0.8,2,50782434
36,630,0.8,2,50746396
36,630,0.8,2,50770911
36,630,0.8,2,50723558
36,630,0.8,2,50765672
36,630,0.8,2,50745489
36,630,0.8,2,50749608
36,630,0.8,2,50777196
36,630,0.8,2,50765043
36,630,0.8,2,50738364
36,630,0.8,2,50763158
36,630,0.8,2,50742904
36,630,0.8,2,50784110
36,630,0.8,2,50734104
36,630,0.8,2,50746745
36,630,0.8,2,50745489
36,630,0.8,2,50770840
36,630,0.8,2,50760434
36,630,0.8,2,50739552
36,630,0.8,2,50763438
36,630,0.8,2,50771399
36,630,0.8,2,50758200
36,630,0.8,2,50749749
36,630,0.8,2,50783622
36,630,0.8,2,50737945
36,630,0.8,2,50761762
36,630,0.8,2,50758269
36,630,0.8,2,50766999
36,630,0.8,2,50764275
36,630,0.8,2,50760504
36,630,0.8,2,50837539
36,630,0.8,2,50769094
36,630,0.8,2,50737946
36,630,0.8,2,50733825
36,630,0.8,2,50719926
36,630,0.8,2,50750656
36,630,0.8,2,50771120
36,630,0.8,2,50755475
36,630,0.8,2,50749400
36,630,0.8,2,50803596
36,630,0.8,2,50766371
36,630,0.8,2,50761622
36,630,0.8,2,50735501
36,630,0.8,2,50763857
36,630,0.8,2,50770910
36,630,0.8,2,50823501
36,630,0.8,2,50735850
36,630,0.8,2,50746536
36,630,0.8,2,50755825
36,630,0.8,2,50723349
36,630,0.8,2,50764135
36,630,0.8,2,50756943
36,630,0.8,2,50760434
36,630,0.8,2,50737876
36,630,0.8,2,50731031
36,630,0.8,2,50771889
36,630,0.8,2,50750237
36,630,0.8,2,50740390
36,630,0.8,2,50774333
36,630,0.8,2,50770701
36,630,0.8,2,50756663
36,630,0.8,2,50778243
36,630,0.8,2,50754778
36,630,0.8,2,50731799
36,630,0.8,2,50722650
36,630,0.8,2,50758828
36,630,0.8,2,50742974
36,630,0.8,2,50717552
36,630,0.8,2,50741647
36,630,0.8,2,50822593
36,630,0.8,2,50748911
36,630,0.8,2,50939507
36,630,0.8,2,50743742
36,630,0.8,2,50739901
36,630,0.8,2,50745209
36,630,0.8,2,50844453
36,630,0.8,2,50766651
36,630,0.8,2,50732847
36,630,0.8,2,50787323
36,630,0.8,2,50754777
36,630,0.8,2,50748352
36,630,0.8,2,50750796
36,630,0.8,2,50769793
36,630,0.8,2,50784809
36,630,0.8,2,50744162
36,630,0.8,2,50755475
36,630,0.8,2,50753520
36,630,0.8,2,50745488
36,630,0.8,2,50797729
36,630,0.8,2,50871203
36,630,0.8,2,50796053
36,630,0.8,2,50888523
36,630,0.8,2,50762390
36,630,0.8,2,50751146
36,630,0.8,2,50751145
36,630,0.8,2,50795006
36,630,0.8,2,50755964
36,630,0.8,3,76219921
36,630,0.8,3,76134785
36,630,0.8,3,76181160
36,630,0.8,3,76164537
36,630,0.8,3,76123121
36,630,0.8,3,76260848
36,630,0.8,3,76136391
36,630,0.8,3,76186467
36,630,0.8,3,76139325
36,630,0.8,3,76126823
36,630,0.8,3,76162861
36,630,0.8,3,76117814
36,630,0.8,3,76144911
36,630,0.8,3,76146518
36,630,0.8,3,76157553
36,630,0.8,3,76138905
36,630,0.8,3,76207839
36,630,0.8,3,76138905
36,630,0.8,3,76099306
36,630,0.8,3,76156785
36,630,0.8,3,76200016
36,630,0.8,3,76149730
36,630,0.8,3,76226766
36,630,0.8,3,76277330
36,630,0.8,3,76174175
36,630,0.8,3,76138417
36,630,0.8,3,76124727
36,630,0.8,3,76149312
36,630,0.8,3,76138067
36,630,0.8,3,76093369
36,630,0.8,3,76114810
36,630,0.8,3,76135413
36,630,0.8,3,76093299
36,630,0.8,3,76141839
36,630,0.8,3,76256657
36,630,0.8,3,76105800
36,630,0.8,3,76090925
36,630,0.8,3,76133457
36,630,0.8,3,76157204
36,630,0.8,3,76152245
36,630,0.8,3,76175991
36,630,0.8,3,76164048
36,630,0.8,3,76112925
36,630,0.8,3,76118092
36,630,0.8,3,76099165
36,630,0.8,3,76158391
36,630,0.8,3,76175083
36,630,0.8,3,76259172
36,630,0.8,3,76105522
36,630,0.8,3,76148474
36,630,0.8,3,76091832
36,630,0.8,3,76166283
36,630,0.8,3,76132131
36,630,0.8,3,76098607
36,630,0.8,3,76106220
36,630,0.8,3,76144283
36,630,0.8,3,76115019
36,630,0.8,3,76149242
36,630,0.8,3,76113064
36,630,0.8,3,76119141
36,630,0.8,3,76229838
36,630,0.8,3,76135763
36,630,0.8,3,76086384
36,630,0.8,3,76126404
36,630,0.8,3,76153642
36,630,0.8,3,76115438
36,630,0.8,3,76316162
36,630,0.8,3,76122353
36,630,0.8,3,76139045
36,630,0.8,3,76207559
36,630,0.8,3,76134156
36,630,0.8,3,76146169
36,630,0.8,3,76123540
36,630,0.8,3,76137649
36,630,0.8,3,76119419
36,630,0.8,3,76086035
36,630,0.8,3,76137299
36,630,0.8,3,76116068
36,630,0.8,3,76131222
36,630,0.8,3,76146448
36,630,0.8,3,76208607
36,630,0.8,3,76139464
36,630,0.8,3,76146727
36,630,0.8,3,76112645
36,630,0.8,3,76152734
36,630,0.8,3,76104264
36,630,0.8,3,76178016
36,630,0.8,3,76117045
36,630,0.8,3,76223553
36,630,0.8,3,76138277
36,630,0.8,3,76146308
36,630,0.8,3,76109363
36,630,0.8,3,76130734
36,630,0.8,3,76164118
36,630,0.8,3,76141838
36,630,0.8,3,76122004
36,630,0.8,3,76112924
36,630,0.8,3,76128290
36,630,0.8,3,76167819
36,630,0.8,3,76208118
36,630,0.8,4,101595808
36,630,0.8,4,101551878
36,630,0.8,4,101544754
36,630,0.8,4,101480989
36,630,0.8,4,101497821
36,630,0.8,4,101504665
36,630,0.8,4,101559001
36,630,0.8,4,101475192
36,630,0.8,4,101514793
36,630,0.8,4,101564100
36,630,0.8,4,101673332
36,630,0.8,4,101506481
36,630,0.8,4,101638132
36,630,0.8,4,101523871
36,630,0.8,4,101534627
36,630,0.8,4,101527643
36,630,0.8,4,101480290
36,630,0.8,4,101490767
36,630,0.8,4,101500684
36,630,0.8,4,101512209
36,630,0.8,4,101485669
36,630,0.8,4,101478824
36,630,0.8,4,101483712
36,630,0.8,4,101502290
36,630,0.8,4,101533021
36,630,0.8,4,101495865
36,630,0.8,4,101493491
36,630,0.8,4,101468347
36,630,0.8,4,101631777
36,630,0.8,4,101598392
36,630,0.8,4,101542519
36,630,0.8,4,101490906
36,630,0.8,4,101516468
36,630,0.8,4,101490278
36,630,0.8,4,101559840
36,630,0.8,4,101447255
36,630,0.8,4,101478754
36,630,0.8,4,101526805
36,630,0.8,4,101503478
36,630,0.8,4,101493002
36,630,0.8,4,101577858
36,630,0.8,4,101525408
36,630,0.8,4,101624792
36,630,0.8,4,101572481
36,630,0.8,4,101484969
36,630,0.8,4,101637434
36,630,0.8,4,101501243
36,630,0.8,4,101513116
36,630,0.8,4,101544056
36,630,0.8,4,101667255
36,630,0.8,4,101507110
36,630,0.8,4,101477497
36,630,0.8,4,101501872
36,630,0.8,4,101543496
36,630,0.8,4,101503688
36,630,0.8,4,101524779
36,630,0.8,4,101517376
36,630,0.8,4,102467356
36,630,0.8,4,101591617
36,630,0.8,4,101547128
36,630,0.8,4,101511160
36,630,0.8,4,101695122
36,630,0.8,4,101484411
36,630,0.8,4,101494608
36,630,0.8,4,101493351
36,630,0.8,4,101511789
36,630,0.8,4,101514582
36,630,0.8,4,101483224
36,630,0.8,4,101520868
36,630,0.8,4,101482805
36,630,0.8,4,101602373
36,630,0.8,4,101478056
36,630,0.8,4,101481547
36,630,0.8,4,101486367
36,630,0.8,4,101536373
36,630,0.8,4,101527852
36,630,0.8,4,101536722
36,630,0.8,4,101486646
36,630,0.8,4,101584773
36,630,0.8,4,101480151
36,630,0.8,4,101505293
36,630,0.8,4,101571363
36,630,0.8,4,101507319
36,630,0.8,4,101509624
36,630,0.8,4,101555858
36,630,0.8,4,101458500
36,630,0.8,4,101500195
36,630,0.8,4,101602932
36,630,0.8,4,101514163
36,630,0.8,4,101540982
36,630,0.8,4,101493421
36,630,0.8,4,101498868
36,630,0.8,4,101491255
36,630,0.8,4,101474215
36,630,0.8,4,101560468
36,630,0.8,4,101464646
36,630,0.8,4,101586449
36,630,0.8,4,101587426
36,630,0.8,4,101500335
36,630,0.8,4,101491186
36,630,0.8,5,126972812
36,630,0.8,5,126843955
36,630,0.8,5,126903809
36,630,0.8,5,126935308
36,630,0.8,5,126909816
36,630,0.8,5,126862393
36,630,0.8,5,127020024
36,630,0.8,5,126892775
36,630,0.8,5,126846190
36,630,0.8,5,126925809
36,630,0.8,5,126990272
36,630,0.8,5,126899200
36,630,0.8,5,126910514
36,630,0.8,5,126855758
36,630,0.8,5,126919174
36,630,0.8,5,126985803
36,630,0.8,5,126945085
36,630,0.8,5,126861765
36,630,0.8,5,126848913
36,630,0.8,5,126888165
36,630,0.8,5,126865256
36,630,0.8,5,126904298
36,630,0.8,5,126994323
36,630,0.8,5,126908558
36,630,0.8,5,126980285
36,630,0.8,5,126891028
36,630,0.8,5,126879714
36,630,0.8,5,126857923
36,630,0.8,5,126917428
36,630,0.8,5,126853802
36,630,0.8,5,126851568
36,630,0.8,5,126902622
36,630,0.8,5,126888793
36,630,0.8,5,126832291
36,630,0.8,5,126899828
36,630,0.8,5,126861764
36,630,0.8,5,126888095
36,630,0.8,5,126957098
36,630,0.8,5,126895289
36,630,0.8,5,127027987
36,630,0.8,5,126992367
36,630,0.8,5,126992018
36,630,0.8,5,126862044
36,630,0.8,5,126837250
36,630,0.8,5,126882996
36,630,0.8,5,126831174
36,630,0.8,5,126953815
36,630,0.8,5,126879574
36,630,0.8,5,126928881
36,630,0.8,5,126886837
36,630,0.8,5,126939358
36,630,0.8,5,126884602
36,630,0.8,5,126908768
36,630,0.8,5,126944805
36,630,0.8,5,126938520
36,630,0.8,5,126884463
36,630,0.8,5,126917148
36,630,0.8,5,126922666
36,630,0.8,5,126942710
36,630,0.8,5,126905485
36,630,0.8,5,127002285
36,630,0.8,5,127015973
36,630,0.8,5,126884324
36,630,0.8,5,126890050
36,630,0.8,5,126875314
36,630,0.8,5,126862392
36,630,0.8,5,126874895
36,630,0.8,5,126873847
36,630,0.8,5,126874964
36,630,0.8,5,126878526
36,630,0.8,5,126894380
36,630,0.8,5,126982659
36,630,0.8,5,126929580
36,630,0.8,5,126937612
36,630,0.8,5,126899898
36,630,0.8,5,126877479
36,630,0.8,5,126892983
36,630,0.8,5,126884951
36,630,0.8,5,126908279
36,630,0.8,5,127019186
36,630,0.8,5,126891028
36,630,0.8,5,126924412
36,630,0.8,5,126929580
36,630,0.8,5,126944596
36,630,0.8,5,126915402
36,630,0.8,5,126905415
36,630,0.8,5,126845352
36,630,0.8,5,126865676
36,630,0.8,5,126938589
36,630,0.8,5,126887047
36,630,0.8,5,126926786
36,630,0.8,5,126897872
36,630,0.8,5,126859110
36,630,0.8,5,126984685
36,630,0.8,5,126898361
36,630,0.8,5,126936983
36,630,0.8,5,126881739
36,630,0.8,5,126958005
36,630,0.8,5,126915542
36,630,0.8,5,126906672
36,630,0.9,1,25407874
36,630,0.9,1,25387830
36,630,0.9,1,25359823
36,630,0.9,1,25371138
36,630,0.9,1,25399214
36,630,0.9,1,25365829
36,630,0.9,1,25387411
36,630,0.9,1,25367227
36,630,0.9,1,25385245
36,630,0.9,1,25384267
36,630,0.9,1,25356332
36,630,0.9,1,25369042
36,630,0.9,1,25489449
36,630,0.9,1,25392439
36,630,0.9,1,25369950
36,630,0.9,1,25371417
36,630,0.9,1,25373023
36,630,0.9,1,25355842
36,630,0.9,1,25367087
36,630,0.9,1,25379239
36,630,0.9,1,25359823
36,630,0.9,1,25390414
36,630,0.9,1,25381405
36,630,0.9,1,25373302
36,630,0.9,1,25386363
36,630,0.9,1,25377912
36,630,0.9,1,25365201
36,630,0.9,1,25373093
36,630,0.9,1,25397887
36,630,0.9,1,25355773
36,630,0.9,1,25372954
36,630,0.9,1,25370648
36,630,0.9,1,25370229
36,630,0.9,1,25365341
36,630,0.9,1,25399074
36,630,0.9,1,25363106
36,630,0.9,1,25369392
36,630,0.9,1,25364153
36,630,0.9,1,25387062
36,630,0.9,1,25398445
36,630,0.9,1,25366808
36,630,0.9,1,25374141
36,630,0.9,1,25367994
36,630,0.9,1,25376864
36,630,0.9,1,25379728
36,630,0.9,1,25407176
36,630,0.9,1,25391601
36,630,0.9,1,25364083
36,630,0.9,1,25396001
36,630,0.9,1,25377842
36,630,0.9,1,25353608
36,630,0.9,1,25388388
36,630,0.9,1,25421982
36,630,0.9,1,25361150
36,630,0.9,1,25380008
36,630,0.9,1,25493011
36,630,0.9,1,25380636
36,630,0.9,1,25457321
36,630,0.9,1,25384897
36,630,0.9,1,25361849
36,630,0.9,1,25398725
36,630,0.9,1,25376516
36,630,0.9,1,25379239
36,630,0.9,1,25380566
36,630,0.9,1,25386643
36,630,0.9,1,25376585
36,630,0.9,1,25369810
36,630,0.9,1,25377354
36,630,0.9,1,25382522
36,630,0.9,1,25388947
36,630,0.9,1,25380706
36,630,0.9,1,25384128
36,630,0.9,1,25384617
36,630,0.9,1,25373372
36,630,0.9,1,25362896
36,630,0.9,1,25373512
36,630,0.9,1,25362408
36,630,0.9,1,25362547
36,630,0.9,1,25381963
36,630,0.9,1,25372954
36,630,0.9,1,25361290
36,630,0.9,1,25350674
36,630,0.9,1,25379379
36,630,0.9,1,25598890
36,630,0.9,1,25462979
36,630,0.9,1,25378401
36,630,0.9,1,25359404
36,630,0.9,1,25380147
36,630,0.9,1,25374770
36,630,0.9,1,25367226
36,630,0.9,1,25371278
36,630,0.9,1,25356750
36,630,0.9,1,25359614
36,630,0.9,1,25373861
36,630,0.9,1,25375956
36,630,0.9,1,25360522
36,630,0.9,1,25375817
36,630,0.9,1,25385804
36,630,0.9,1,25377563
36,630,0.9,1,25376166
36,630,0.9,2,50862332
36,630,0.9,2,50764066
36,630,0.9,2,50744789
36,630,0.9,2,50743742
36,630,0.9,2,50746535
36,630,0.9,2,50724815
36,630,0.9,2,50726491
36,630,0.9,2,50880002
36,630,0.9,2,50764136
36,630,0.9,2,50735640
36,630,0.9,2,50758059
36,630,0.9,2,50744092
36,630,0.9,2,50767348
36,630,0.9,2,50738294
36,630,0.9,2,50738155
36,630,0.9,2,50747234
36,630,0.9,2,50744580
36,630,0.9,2,50727818
36,630,0.9,2,50730541
36,630,0.9,2,50776846
36,630,0.9,2,50742345
36,630,0.9,2,50754707
36,630,0.9,2,50732009
36,630,0.9,2,50745139
36,630,0.9,2,50787672
36,630,0.9,2,50788022
36,630,0.9,2,50748211
36,630,0.9,2,50722790
36,630,0.9,2,50766231
36,630,0.9,2,50771678
36,630,0.9,2,50760504
36,630,0.9,2,50760923
36,630,0.9,2,50772377
36,630,0.9,2,50733684
36,630,0.9,2,50858909
36,630,0.9,2,50729006
36,630,0.9,2,50801849
36,630,0.9,2,50744230
36,630,0.9,2,50724885
36,630,0.9,2,50729145
36,630,0.9,2,50760713
36,630,0.9,2,50790047
36,630,0.9,2,50736129
36,630,0.9,2,50763856
36,630,0.9,2,50758409
36,630,0.9,2,50882376
36,630,0.9,2,50732777
36,630,0.9,2,50742694
36,630,0.9,2,50758688
36,630,0.9,2,50768955
36,630,0.9,2,50763437
36,630,0.9,2,50861215
36,630,0.9,2,50760504
36,630,0.9,2,50744091
36,630,0.9,2,50743602
36,630,0.9,2,50762879
36,630,0.9,2,50732567
36,630,0.9,2,50800802
36,630,0.9,2,50735291
36,630,0.9,2,50759945
36,630,0.9,2,50752681
36,630,0.9,2,50774263
36,630,0.9,2,50755824
36,630,0.9,2,50762459
36,630,0.9,2,50743812
36,630,0.9,2,50730123
36,630,0.9,2,50751145
36,630,0.9,2,50786974
36,630,0.9,2,50740319
36,630,0.9,2,50763926
36,630,0.9,2,50778523
36,630,0.9,2,50760853
36,630,0.9,2,50769373
36,630,0.9,2,50744650
36,630,0.9,2,50757570
36,630,0.9,2,50739133
36,630,0.9,2,50753519
36,630,0.9,2,50767139
36,630,0.9,2,50738643
36,630,0.9,2,50798148
36,630,0.9,2,50776777
36,630,0.9,2,50750935
36,630,0.9,2,50771260
36,630,0.9,2,50734662
36,630,0.9,2,50904586
36,630,0.9,2,50760643
36,630,0.9,2,50733824
36,630,0.9,2,50762599
36,630,0.9,2,50728237
36,630,0.9,2,50742834
36,630,0.9,2,50735780
36,630,0.9,2,50788091
36,630,0.9,2,50760015
36,630,0.9,2,50760713
36,630,0.9,2,50784110
36,630,0.9,2,50720904
36,630,0.9,2,50833977
36,630,0.9,2,50738085
36,630,0.9,2,50879862
36,630,0.9,2,50726212
36,630,0.9,3,76182625
36,630,0.9,3,76182905
36,630,0.9,3,76128848
36,630,0.9,3,76116207
36,630,0.9,3,76761818
36,630,0.9,3,76094346
36,630,0.9,3,76143585
36,630,0.9,3,76130454
36,630,0.9,3,76098118
36,630,0.9,3,76096511
36,630,0.9,3,76110898
36,630,0.9,3,76133388
36,630,0.9,3,76114461
36,630,0.9,3,76123400
36,630,0.9,3,76105031
36,630,0.9,3,76193730
36,630,0.9,3,76127521
36,630,0.9,3,76139394
36,630,0.9,3,76124098
36,630,0.9,3,76136321
36,630,0.9,3,76107057
36,630,0.9,3,76107965
36,630,0.9,3,76153431
36,630,0.9,3,76174174
36,630,0.9,3,76165514
36,630,0.9,3,76141629
36,630,0.9,3,76142746
36,630,0.9,3,76126124
36,630,0.9,3,76123260
36,630,0.9,3,76194009
36,630,0.9,3,76146448
36,630,0.9,3,76122283
36,630,0.9,3,76188003
36,630,0.9,3,76182695
36,630,0.9,3,76117114
36,630,0.9,3,76158740
36,630,0.9,3,76144142
36,630,0.9,3,76111038
36,630,0.9,3,76098537
36,630,0.9,3,76144073
36,630,0.9,3,76106987
36,630,0.9,3,76091552
36,630,0.9,3,76125356
36,630,0.9,3,76117673
36,630,0.9,3,76161045
36,630,0.9,3,76184511
36,630,0.9,3,76118511
36,630,0.9,3,76118860
36,630,0.9,3,76123819
36,630,0.9,3,76107756
36,630,0.9,3,76113412
36,630,0.9,3,76147915
36,630,0.9,3,76123120
36,630,0.9,3,76107965
36,630,0.9,3,76134225
36,630,0.9,3,76126054
36,630,0.9,3,76131920
36,630,0.9,3,76106289
36,630,0.9,3,76142397
36,630,0.9,3,76167191
36,630,0.9,3,76162790
36,630,0.9,3,76148194
36,630,0.9,3,76142257
36,630,0.9,3,76136111
36,630,0.9,3,76140161
36,630,0.9,3,76136670
36,630,0.9,3,76098816
36,630,0.9,3,76146028
36,630,0.9,3,76142117
36,630,0.9,3,76132199
36,630,0.9,3,76177108
36,630,0.9,3,76246530
36,630,0.9,3,76164606
36,630,0.9,3,76134155
36,630,0.9,3,76139184
36,630,0.9,3,76130175
36,630,0.9,3,76129406
36,630,0.9,3,76130174
36,630,0.9,3,76216288
36,630,0.9,3,76102797
36,630,0.9,3,76093508
36,630,0.9,3,76123330
36,630,0.9,3,76126403
36,630,0.9,3,76135692
36,630,0.9,3,76131571
36,630,0.9,3,76164816
36,630,0.9,3,76123819
36,630,0.9,3,76130105
36,630,0.9,3,76111108
36,630,0.9,3,76150777
36,630,0.9,3,76077375
36,630,0.9,3,76106079
36,630,0.9,3,76132409
36,630,0.9,3,76120676
36,630,0.9,3,76113971
36,630,0.9,3,76110899
36,630,0.9,3,76149660
36,630,0.9,3,76106219
36,630,0.9,3,76119279
36,630,0.9,3,76210492
36,630,0.9,4,101563610
36,630,0.9,4,101514651
36,630,0.9,4,101487903
36,630,0.9,4,101477776
36,630,0.9,4,101481756
36,630,0.9,4,101491325
36,630,0.9,4,101535115
36,630,0.9,4,101555928
36,630,0.9,4,101522055
36,630,0.9,4,101464436
36,630,0.9,4,101556697
36,630,0.9,4,101472468
36,630,0.9,4,101520937
36,630,0.9,4,101535953
36,630,0.9,4,101488251
36,630,0.9,4,101478474
36,630,0.9,4,101489927
36,630,0.9,4,101462061
36,630,0.9,4,101570665
36,630,0.9,4,101495026
36,630,0.9,4,101476518
36,630,0.9,4,101511928
36,630,0.9,4,101537839
36,630,0.9,4,101451934
36,630,0.9,4,101481896
36,630,0.9,4,101530715
36,630,0.9,4,101494817
36,630,0.9,4,101490487
36,630,0.9,4,101489299
36,630,0.9,4,101481757
36,630,0.9,4,101569616
36,630,0.9,4,101484480
36,630,0.9,4,101482944
36,630,0.9,4,101522124
36,630,0.9,4,101554741
36,630,0.9,4,101474772
36,630,0.9,4,101452632
36,630,0.9,4,101583096
36,630,0.9,4,101517795
36,630,0.9,4,101658035
36,630,0.9,4,101532531
36,630,0.9,4,101479940
36,630,0.9,4,101470512
36,630,0.9,4,101470093
36,630,0.9,4,101477706
36,630,0.9,4,101505573
36,630,0.9,4,101537000
36,630,0.9,4,101523242
36,630,0.9,4,101494538
36,630,0.9,4,101468486
36,630,0.9,4,101505852
36,630,0.9,4,101485318
36,630,0.9,4,101478544
36,630,0.9,4,101513254
36,630,0.9,4,101514652
36,630,0.9,4,101516607
36,630,0.9,4,101526734
36,630,0.9,4,101494468
36,630,0.9,4,101500543
36,630,0.9,4,101538048
36,630,0.9,4,101563960
36,630,0.9,4,101543076
36,630,0.9,4,101529179
36,630,0.9,4,101491883
36,630,0.9,4,101506200
36,630,0.9,4,101506969
36,630,0.9,4,101563750
36,630,0.9,4,101492931
36,630,0.9,4,101503337
36,630,0.9,4,101561725
36,630,0.9,4,101464716
36,630,0.9,4,101497681
36,630,0.9,4,101553903
36,630,0.9,4,101442924
36,630,0.9,4,101504385
36,630,0.9,4,101496633
36,630,0.9,4,101472188
36,630,0.9,4,101574226
36,630,0.9,4,101541680
36,630,0.9,4,101492791
36,630,0.9,4,101604187
36,630,0.9,4,101497261
36,630,0.9,4,101516677
36,630,0.9,4,101526804
36,630,0.9,4,101465274
36,630,0.9,4,101618086
36,630,0.9,4,101535045
36,630,0.9,4,101615153
36,630,0.9,4,101535255
36,630,0.9,4,101456613
36,630,0.9,4,101639388
36,630,0.9,4,101511019
36,630,0.9,4,101611521
36,630,0.9,4,101525896
36,630,0.9,4,101489858
36,630,0.9,4,101606772
36,630,0.9,4,101514651
36,630,0.9,4,101621718
36,630,0.9,4,101483502
36,630,0.9,4,101522194
36,630,0.9,5,126968830
36,630,0.9,5,126920500
36,630,0.9,5,126829985
36,630,0.9,5,126835643
36,630,0.9,5,126865954
36,630,0.9,5,126910303
36,630,0.9,5,126835293
36,630,0.9,5,126914284
36,630,0.9,5,126820697
36,630,0.9,5,126868189
36,630,0.9,5,126866652
36,630,0.9,5,126850170
36,630,0.9,5,126852823
36,630,0.9,5,126857713
36,630,0.9,5,126893751
36,630,0.9,5,126799745
36,630,0.9,5,126837039
36,630,0.9,5,126888024
36,630,0.9,5,126851287
36,630,0.9,5,126804843
36,630,0.9,5,126904017
36,630,0.9,5,126993833
36,630,0.9,5,126853173
36,630,0.9,5,126798068
36,630,0.9,5,126838785
36,630,0.9,5,126912189
36,630,0.9,5,126929090
36,630,0.9,5,126851078
36,630,0.9,5,126901852
36,630,0.9,5,126878386
36,630,0.9,5,126851427
36,630,0.9,5,126849192
36,630,0.9,5,126913725
36,630,0.9,5,126847585
36,630,0.9,5,126861065
36,630,0.9,5,126874614
36,630,0.9,5,126855687
36,630,0.9,5,126972671
36,630,0.9,5,126868049
36,630,0.9,5,126856944
36,630,0.9,5,126895916
36,630,0.9,5,126887954
36,630,0.9,5,126868398
36,630,0.9,5,126881249
36,630,0.9,5,126864837
36,630,0.9,5,126859109
36,630,0.9,5,126845769
36,630,0.9,5,126863090
36,630,0.9,5,126872240
36,630,0.9,5,126807008
36,630,0.9,5,126881249
36,630,0.9,5,126850519
36,630,0.9,5,126864697
36,630,0.9,5,126895707
36,630,0.9,5,126903738
36,630,0.9,5,126816646
36,630,0.9,5,126844373
36,630,0.9,5,126835434
36,630,0.9,5,126871191
36,630,0.9,5,126851916
36,630,0.9,5,126884811
36,630,0.9,5,126898220
36,630,0.9,5,126878246
36,630,0.9,5,126917147
36,630,0.9,5,126843814
36,630,0.9,5,126924131
36,630,0.9,5,126843535
36,630,0.9,5,126858690
36,630,0.9,5,126875522
36,630,0.9,5,126857153
36,630,0.9,5,126939287
36,630,0.9,5,126946271
36,630,0.9,5,126848842
36,630,0.9,5,126866024
36,630,0.9,5,126866652
36,630,0.9,5,126845769
36,630,0.9,5,126836690
36,630,0.9,5,126887046
36,630,0.9,5,126861553
36,630,0.9,5,126863160
36,630,0.9,5,126904925
36,630,0.9,5,126886906
36,630,0.9,5,126826354
36,630,0.9,5,126879992
36,630,0.9,5,126907021
36,630,0.9,5,126862321
36,630,0.9,5,126855478
36,630,0.9,5,126828519
36,630,0.9,5,126911072
36,630,0.9,5,126892843
36,630,0.9,5,126899058
36,630,0.9,5,126867421
36,630,0.9,5,126875243
36,630,0.9,5,126884391
36,630,0.9,5,126872798
36,630,0.9,5,126934468
36,630,0.9,5,126871960
36,630,0.9,5,126857363
36,630,0.9,5,126858271
36,630,0.9,5,126866303
36,630,1.0,1,25437416
36,630,1.0,1,25401588
36,630,1.0,1,25385524
36,630,1.0,1,25391811
36,630,1.0,1,25383360
36,630,1.0,1,25381614
36,630,1.0,1,25420445
36,630,1.0,1,25399703
36,630,1.0,1,25380915
36,630,1.0,1,25380566
36,630,1.0,1,25379938
36,630,1.0,1,25382801
36,630,1.0,1,25370509
36,630,1.0,1,25478693
36,630,1.0,1,25367785
36,630,1.0,1,25423029
36,630,1.0,1,25369881
36,630,1.0,1,25366528
36,630,1.0,1,25396280
36,630,1.0,1,25383360
36,630,1.0,1,25373722
36,630,1.0,1,25404591
36,630,1.0,1,25475690
36,630,1.0,1,25376236
36,630,1.0,1,25360591
36,630,1.0,1,25406268
36,630,1.0,1,25379448
36,630,1.0,1,25377702
36,630,1.0,1,25378121
36,630,1.0,1,25401379
36,630,1.0,1,25383290
36,630,1.0,1,25368903
36,630,1.0,1,25380775
36,630,1.0,1,25376305
36,630,1.0,1,25364712
36,630,1.0,1,25366318
36,630,1.0,1,25384616
36,630,1.0,1,25369042
36,630,1.0,1,25437626
36,630,1.0,1,25393696
36,630,1.0,1,25381404
36,630,1.0,1,25402147
36,630,1.0,1,25385944
36,630,1.0,1,25374071
36,630,1.0,1,25384058
36,630,1.0,1,25361848
36,630,1.0,1,25391251
36,630,1.0,1,25375957
36,630,1.0,1,25354027
36,630,1.0,1,25376515
36,630,1.0,1,25404801
